BirdID;BirthDate;NestID;SocialMother;SocialFather;GeneticMother;GenMumConfidence;GeneticFather;GenDadConfidence
5860;10/08/2010;;;;;;;
5861;15/12/2010;;;;;;;
5862;17/06/2011;;;;;;;
5863;15/12/2010;;;;;;;
5864;06/06/2011;;;;;;;
5865;24/11/2010;;;;;;;
5866;11/11/2010;;;;;;;
5867;22/04/2011;;;;;;;
5868;17/03/2011;;;;;;;
5869;10/06/2011;;;;;;;
5870;05/08/2010;;;;;;;
5871;09/08/2010;;;;;;;
5872;13/12/2010;;;;;;;
5873;11/11/2010;;;;;;;
5874;13/11/2010;;;;;;;
5875;13/11/2010;;;;;;;
5876;17/11/2010;;;;;;;
5877;12/07/2010;;;;;;;
5878;23/05/2011;;;;;;;
5879;23/11/2010;;;;;;;
5880;19/06/2011;;;;;;;
5881;15/12/2010;;;;;;;
5882;13/06/2011;;;;;;;
5883;21/06/2011;;;;;;;
5884;11/11/2010;;;;;;;
5885;05/08/2010;;;;;;;
5886;13/12/2010;;;;;;;
5887;07/07/2011;;;;;;;
5888;31/07/2010;;;;;;;
5889;06/07/2011;;;;;;;
5890;31/07/2010;;;;;;;
5891;31/07/2010;;;;;;;
5892;06/07/2011;;;;;;;
5893;06/07/2011;;;;;;;
5894;31/07/2010;;;;;;;
5895;14/07/2011;;;;;;;
5896;13/07/2011;;;;;;;
5897;31/07/2010;;;;;;;
5898;31/07/2010;;;;;;;
5899;01/11/2009;;;;;;;
5900;20/07/1990;;;;;;;
5901;05/06/2012;;;;3453;67;4934;50
5902;05/06/2012;;;;5212;100;5559;100
5903;08/06/2012;;;;1716;94;4872;94
5904;07/10/2012;;;;5277;100;5776;100
5905;09/06/2012;;;;5465;100;5235;100
5906;07/06/2012;;;;4885;100;5338;100
5907;14/12/2012;;;;5589;99;5275;99
5908;18/12/2012;;;;5634;100;5291;100
5909;23/06/2012;;;;1707;100;1710;100
5910;11/12/2011;;;;;;;
5911;09/12/2012;;;;;;;
5912;07/08/2012;;;;;;;
5913;07/08/2012;;;;;;;
5914;11/12/2012;;;;;;;
5915;08/06/2013;;;;;;;
5916;09/12/2012;;;;;;;
5917;07/06/2013;;;;;;;
5918;11/12/2012;;;;;;;
5919;07/08/2012;;;;;;;
5920;09/08/2012;;;;;;;
5921;10/08/2012;;;;;;;
5922;13/12/2012;;;;;;;
5923;11/06/2013;;;;;;;
5924;13/08/2012;;;;;;;
5925;13/08/2012;;;;;;;
5926;13/08/2012;;;;;;;
5927;16/12/2012;;;;;;;
5928;14/08/2012;;;;;;;
5929;14/08/2012;;;;;;;
5930;17/12/2012;;;;;;;
5931;14/08/2012;;;;;;;
5932;19/08/2012;;;;;;;
5933;20/12/2012;;;;;;;
5934;20/12/2012;;;;;;;
5935;20/12/2012;;;;;;;
5936;22/12/2012;;;;;;;
5937;20/12/2012;;;;;;;
5938;22/08/2012;;;;;;;
5939;25/12/2012;;;;;;;
5940;29/12/2012;;;;;;;
5941;29/12/2012;;;;;;;
5942;26/12/2012;;;;;;;
5943;23/08/2012;;;;;;;
5944;26/12/2012;;;;;;;
5945;23/08/2012;;;;;;;
5946;24/08/2012;;;;;;;
5947;25/06/2013;;;;;;;
5948;01/07/2013;;;;;;;
5949;02/01/2013;;;;;;;
5950;28/08/2012;;;;;;;
5951;30/12/2012;;;;;;;
5952;30/06/2013;;;;;;;
5953;30/08/2012;;;;;;;
5954;31/12/2012;;;;;;;
5955;01/07/2013;;;;;;;
5956;01/01/2013;;;;;;;
5957;02/01/2013;;;;;;;
5958;31/12/2012;;;;;;;
5959;01/01/2013;;;;;;;
5960;04/09/2012;;;;;;;
5961;06/01/2013;;;;;;;
5962;05/01/2013;;;;;;;
5963;05/01/2013;;;;;;;
5964;05/09/2012;;;;;;;
5965;08/01/2013;;;;;;;
5966;12/01/2013;;;;;;;
5967;09/01/2013;;;;;;;
5968;09/09/2012;;;;;;;
5969;06/09/2012;;;;;;;
5970;07/09/2012;;;;;;;
5971;12/09/2012;;;;;;;
5972;23/09/2012;;;;;;;
5973;26/01/2013;;;;;;;
5974;20/01/2013;;;;;;;
5975;16/09/2012;;;;;;;
5976;17/09/2012;;;;;;;
5977;13/09/2012;;;;;;;
5978;02/07/2013;;;;;;;
5979;02/07/2013;;;;;;;
5980;31/08/2012;;;;;;;
5981;03/01/2013;;;;;;;
5982;03/01/2013;;;;;;;
5983;31/08/2012;;;;;;;
5984;02/07/2013;;;;;;;
5985;31/08/2012;;;;;;;
5986;31/08/2012;;;;;;;
5987;02/07/2013;;;;;;;
5988;02/07/2013;;;;;;;
5989;31/08/2012;;;;;;;
5990;31/08/2012;;;;;;;
5991;02/07/2013;;;;;;;
5992;02/07/2013;;;;;;;
5993;03/01/2013;;;;;;;
5994;03/01/2013;;;;;;;
5995;02/07/2013;;;;;;;
5996;31/08/2012;;;;;;;
5997;31/08/2012;;;;;;;
5998;02/07/2013;;;;;;;
5999;02/07/2013;;;;;;;
6000;02/07/2013;;;;;;;
6001;02/07/2013;;;;;;;
6002;02/07/2013;;;;;;;
6003;02/07/2013;;;;;;;
6004;02/07/2013;;;;;;;
6005;31/08/2012;;;;;;;
6006;02/07/2013;;;;;;;
6007;31/08/2012;;;;;;;
6008;02/07/2013;;;;;;;
6009;26/02/2013;;;;4958;100;5626;100
6010;02/11/2012;;;;3094;55;4972;55
6011;08/11/2012;;;;5621;100;1607;100
6012;07/07/2012;;;;5845;100;5249;100
6013;13/11/2012;;;;5324;92;1869;92
6014;18/11/2012;;;;4803;100;1829;100
6015;20/11/2012;;;;5685;100;5285;100
6016;22/11/2012;;;;5683;100;1750;100
6017;20/07/2012;;;;5549;100;5612;100
6018;24/11/2012;;;;3086;100;5828;100
6019;25/11/2012;;;;1042;29;;
6020;25/11/2012;;;;3085;100;1729;100
6021;26/11/2012;;;;5514;100;5321;100
6022;24/07/2012;;;;;;5321;91
6023;27/11/2012;;;;5613;100;5779;100
6024;29/11/2012;;;;1864;100;5333;100
6025;29/11/2012;;;;5525;100;5513;100
6026;30/11/2012;;;;5530;100;3089;100
6027;06/12/2012;;;;1824;100;5679;100
6028;07/12/2012;;;;5284;100;1762;100
6029;07/12/2012;;;;5524;100;4860;100
6030;13/12/2012;;;;5212;100;5333;100
6031;14/12/2012;;;;5596;87;5249;87
6032;15/12/2012;;;;;;4872;98
6033;17/12/2012;;;;5902;100;5523;100
6034;13/12/2012;;;;5511;100;2974;100
6035;14/06/2013;;;;4904;61;5321;76
6036;27/12/2012;;;;3596;100;5249;100
6037;25/06/2013;;;;3595;100;5292;100
6038;01/07/2013;;;;5536;100;5837;100
6039;29/06/2013;;;;1580;100;3643;100
6041;30/06/2013;;;;3567;100;5285;100
6042;07/07/2013;;;;4861;100;5000;100
6043;10/07/2013;;;;5640;100;5321;100
6044;15/05/2013;;;;4896;100;5639;100
6045;17/05/2013;;;;5635;100;5462;100
6046;16/07/2013;;;;5635;100;5595;100
6047;17/07/2013;;;;1605;100;5837;100
6048;22/01/2013;;;;1678;100;5291;100
6049;21/07/2013;;;;5625;100;2991;100
6050;27/05/2013;;;;3595;100;5292;100
6051;29/07/2013;;;;5277;100;4933;100
6052;30/07/2013;;;;1826;100;3456;100
6053;23/07/1995;;;;;;;
6054;18/07/1995;;;;;;;
6055;01/06/1995;;;;;;;
6056;09/08/2002;638;1605;497;;;;
6057;16/07/1995;;;;;;;
6058;23/07/1997;;;;;;;
6061;30/01/2013;;;;5630;100;2966;100
6062;05/06/2013;;;;3002;100;5456;100
6063;09/12/2013;;;;4965;100;5643;100
6064;12/12/2013;;;;3606;100;5547;100
6065;17/10/2013;;;;3462;99;5590;99
6066;14/02/2013;;;;3699;100;1881;100
6067;23/06/2013;;;;5766;100;4890;100
6068;24/02/2013;;;;;;5612;65
6069;30/06/2013;;;;3518;99;1869;99
6070;31/08/2013;;;;5518;100;2974;100
6072;08/02/2013;;;;;;;
6073;20/07/2002;;;;;;;
6074;20/06/1997;3069;912;922;;;;
6075;31/07/2012;;;;;;;
6076;01/08/2012;;;;;;;
6077;29/11/2012;;;;;;;
6078;02/08/2012;;;;;;;
6079;04/08/2012;;;;;;;
6080;05/08/2012;;;;;;;
6081;05/08/2012;;;;;;;
6082;06/08/2012;;;;;;;
6083;09/08/2012;;;;;;;
6084;11/08/2012;;;;;;;
6085;14/08/2012;;;;;;;
6086;09/10/2012;;;;;;;
6087;08/10/2012;;;;;;;
6088;08/10/2012;;;;;;;
6089;07/01/2012;;;;;;;
6090;07/01/2012;;;;;;;
6091;07/01/2012;;;;;;;
6092;08/01/2012;;;;;;;
6093;08/01/2012;;;;;;;
6094;16/01/2012;;;;;;;
6095;18/01/2012;;;;;;;
6096;18/01/2012;;;;;;;
6097;22/05/2012;;;;;;;
6098;18/01/2012;;;;;;;
6100;31/01/2012;;;;;;;
6101;01/02/2012;;;;;;;
6102;02/02/2012;;;;;;;
6103;02/02/2012;;;;;;;
6104;02/02/2012;;;;;;;
6105;02/02/2012;;;;;;;
6106;10/02/2012;;;;;;;
6107;10/02/2012;;;;;;;
6108;10/02/2012;;;;;;;
6109;12/02/2012;;;;;;;
6110;19/02/2012;;;;;;;
6111;19/02/2012;;;;;;;
6112;19/02/2012;;;;;;;
6113;19/02/2012;;;;;;;
6114;19/02/2012;;;;;;;
6115;21/02/2012;;;;;;;
6116;21/02/2012;;;;;;;
6117;21/02/2012;;;;;;;
6118;21/02/2012;;;;;;;
6119;21/02/2012;;;;;;;
6120;21/02/2012;;;;;;;
6121;07/08/1997;;;;;;;
6136;20/02/2014;;;;3085;92;3456;92
6137;22/02/2014;;;;5635;100;5620;100
6138;26/10/2013;;;;5589;100;5559;100
6139;23/02/2014;;;;5766;100;4890;100
6140;23/02/2014;;;;5625;100;5820;100
6141;21/02/2014;;;;1826;100;5780;100
6142;21/02/2014;;;;5604;100;1607;100
6143;21/02/2014;;;;5657;100;5775;100
6144;21/02/2014;;;;5465;100;5513;100
6145;21/02/2014;;;;5514;100;6019;100
6146;24/02/2014;;;;5652;100;1533;100
6147;25/02/2014;;;;1707;100;5822;100
6148;25/02/2014;;;;5575;100;6018;100
6149;26/02/2014;;;;1852;100;4890;100
6150;26/02/2014;;;;6028;100;3456;100
6151;27/02/2014;;;;4958;100;1710;100
6152;27/02/2014;;;;4958;100;5626;100
6153;27/02/2014;;;;5611;100;5508;100
6154;27/02/2014;;;;5514;100;5321;100
6155;28/02/2014;;;;5683;100;5837;100
6156;28/02/2014;;;;5657;100;5775;100
6157;02/11/2013;;;;5598;100;5077;100
6158;02/03/2014;;;;5598;100;5077;100
6159;02/03/2014;;;;5212;100;3643;100
6160;03/03/2014;;;;5833;100;5595;100
6161;04/03/2014;;;;4896;100;1881;100
6162;05/03/2014;;;;5543;100;5508;100
6163;05/11/2013;;;;4896;100;5639;100
6164;07/03/2014;;;;5517;100;2960;100
6165;07/03/2014;;;;6066;100;1750;100
6166;07/03/2014;;;;5452;100;6029;100
6167;06/03/2014;;;;5596;100;4872;100
6168;06/03/2014;;;;5608;100;4872;100
6169;11/03/2014;;;;5128;100;5118;100
6170;11/03/2014;;;;5838;100;5626;100
6171;12/03/2014;;;;1824;100;5624;100
6172;12/03/2014;;;;5769;99;5559;99
6173;13/03/2014;;;;5173;100;5904;100
6174;13/03/2014;;;;5634;100;4957;100
6175;13/03/2014;;;;4904;100;5283;100
6176;15/03/2014;;;;4965;100;5643;100
6177;21/03/2014;;;;5524;100;4860;100
6178;21/03/2014;;;;1857;100;3087;100
6179;20/11/2013;;;;5845;100;5292;100
6180;20/03/2014;;;;3567;100;5822;100
6181;18/07/2013;;;;5162;100;5077;100
6182;20/03/2014;;;;1717;100;3486;100
6183;25/03/2014;;;;3574;100;5650;100
6184;25/03/2014;;;;5518;100;5456;100
6185;25/03/2014;;;;5518;100;5528;100
6186;25/03/2014;;;;4861;100;5583;100
6187;26/03/2014;;;;5282;100;5462;100
6188;02/04/2014;;;;6022;100;5522;100
6189;07/12/2013;;;;3497;100;5835;100
6190;06/04/2014;;;;5842;100;5333;100
6191;23/07/2014;3123;6048;6014;6048;100;4957;100
6192;24/07/2014;;;;4965;66;5643;66
6193;09/06/2014;;;;1826;100;5780;100
6194;11/04/2014;;;;5536;95;1750;95
6195;22/06/2014;;;;5132;100;5498;100
6196;24/12/2013;;;;5537;100;5626;100
6197;22/06/2014;;;;5195;100;5764;100
6198;01/08/2014;;;;4958;100;5626;100
6199;09/08/2014;;;;5838;100;5820;100
6200;22/06/2014;;;;5596;100;5292;100
6201;24/04/2014;;;;5549;100;5612;100
6202;12/08/2014;;;;5613;99;5522;99
6203;01/07/2014;;;;3491;100;5291;100
6204;01/07/2014;;;;5641;100;5776;100
6205;15/08/2014;;;;3085;100;6047;100
6206;22/08/2014;;;;6061;100;5547;100
6207;20/08/2014;;;;5545;100;5638;100
6208;11/07/2014;;;;4917;100;5847;100
6209;11/05/2014;;;;5630;100;2966;100
6210;11/05/2014;;;;5630;100;2966;100
6211;11/05/2014;;;;5683;100;5620;100
6212;17/09/2013;;;;5564;100;4892;100
6213;20/05/2014;;;;5901;100;5776;100
6214;20/05/2014;;;;5641;100;5612;100
6215;22/05/2014;;;;3086;100;2966;100
6216;20/07/2014;;;;5514;100;5522;100
6217;14/05/2014;;;;5843;100;5588;100
6218;26/05/2014;;;;5851;100;1533;100
6219;25/05/2014;;;;5212;100;5559;100
6220;26/05/2014;;;;5128;100;5606;100
6221;15/07/2014;;;;5597;100;5602;100
6222;27/01/2014;;;;5530;82;6026;82
6223;26/05/2014;;;;3595;100;6012;100
6224;27/05/2014;;;;5597;100;5602;100
6225;22/08/2014;;;;5641;100;6019;100
6226;29/09/2013;;;;;;1829;91
6227;01/06/2014;;;;5173;100;6014;100
6228;01/02/2014;;;;5277;97;5522;97
6229;05/07/2014;;;;6066;100;1750;100
6230;15/07/2014;;;;5750;100;5847;100
6231;10/08/2014;;;;5525;57;5834;57
6232;12/04/2014;;;;;;;
6233;28/07/2014;;;;3608;100;5834;100
6234;13/12/2013;;;;;;;
6236;13/07/2014;;;;;;;
6237;28/07/2014;;;;;;;
6239;03/07/2014;;;;1716;98;6012;98
6240;15/07/2014;;;;5543;100;6033;100
6242;17/07/2014;;;;;;;
6243;24/06/2014;;;;;;;
6244;16/07/2014;;;;;;;
6245;16/07/2014;;;;5277;99;5291;99
6246;12/04/2014;;;;;;;
6247;18/06/2014;;;;;;;
6248;06/07/2014;;;;;;;
6249;29/07/2014;;;;5217;100;5000;100
6250;12/04/2014;;;;;;;
6251;12/04/2014;;;;;;;
6252;24/06/2014;;;;;;;
6253;12/04/2014;;;;;;;
6254;13/12/2013;;;;;;;
6255;12/04/2014;;;;;;;
6257;13/07/2014;;;;;;;
6258;12/04/2014;;;;;;;
6259;13/08/2014;;;;;;;
6261;28/07/2014;;;;5901;100;5776;100
6265;12/04/2014;;;;;;;
6267;06/07/2014;;;;1707;85;5626;85
6268;17/06/2014;;;;5766;99;4890;99
6269;19/06/2014;;;;;;;
6270;12/04/2014;;;;;;;
6271;19/06/2014;;;;;;;
6272;14/07/2014;;;;6028;97;3456;97
6273;17/06/2014;;;;5625;99;5626;99
6274;19/07/2014;;;;5749;100;5639;100
6276;17/06/2014;;;;5635;100;5462;100
6277;22/07/2014;;;;;;;
6278;17/06/2014;;;;;;;
6279;12/07/2014;;;;5657;100;1762;100
6280;12/07/2014;;;;;;;
6281;10/08/2014;;;;5630;100;2966;100
6282;13/08/2014;;;;5769;100;5679;100
6283;12/07/2014;;;;4896;100;5764;100
6284;17/06/2014;;;;5575;100;5820;100
6286;17/07/2014;;;;;;;
6287;13/12/2013;;;;;;;
6288;21/09/2002;611;1059;1500;;;;
6289;17/01/2015;;;;;;;
6290;12/10/2014;;;;;;;
6291;17/01/2015;;;;;;;
6292;18/01/2015;;;;;;;
6293;18/01/2015;;;;;;;
6294;02/12/2014;;;;5625;100;5820;100
6295;16/01/2015;;;;;;;
6296;12/10/2014;;;;;;;
6297;29/10/2014;;;;5842;100;5333;100
6298;19/01/2015;;;;;;;
6299;20/01/2015;;;;;;;
6300;31/10/2014;;;;5634;100;4957;100
6301;21/01/2015;;;;;;;
6302;21/01/2015;;;;;;;
6303;22/01/2015;;;;;;;
6304;22/01/2015;;;;;;;
6305;12/10/2014;;;;;;;
6306;29/11/2014;;;;5277;99;6051;99
6307;20/12/2014;;;;5549;100;5523;100
6309;13/07/2014;;;;5337;100;6033;100
6310;01/10/2014;;;;5319;100;5612;100
6311;08/10/2014;;;;5128;100;3486;100
6312;09/06/2014;;;;3451;100;6196;100
6313;12/10/2014;;;;6022;99;5643;99
6314;17/06/2014;;;;5833;100;5559;100
6315;02/07/2014;;;;5530;100;5822;100
6316;17/02/2015;;;;;;;
6317;19/02/2015;;;;;;;
6318;12/10/2014;;;;;;;
6319;19/07/2014;;;;;;;
6320;12/10/2014;;;;;;;
6321;01/06/2015;;;;;;;
6322;01/06/2015;;;;;;;
6323;01/06/2015;;;;;;;
6324;01/06/2015;;;;;;;
6325;01/06/2015;;;;;;;
6326;01/06/2015;;;;;;;
6327;01/06/2015;;;;;;;
6328;01/06/2015;;;;;;;
6329;01/06/2015;;;;;;;
6330;01/06/2015;;;;;;;
6331;01/06/2015;;;;;;;
6332;01/06/2015;;;;;;;
6333;01/06/2015;;;;;;;
6334;01/06/2015;;;;;;;
6336;16/12/2014;;;;;;;
6337;16/12/2014;;;;;;;
6338;14/08/2014;;;;;;;
6339;13/08/2014;;;;;;;
6340;17/12/2014;;;;;;;
6341;06/08/2015;;;;;;;
6342;13/08/2014;;;;;;;
6343;16/12/2014;;;;;;;
6344;15/12/2014;;;;;;;
6345;17/08/2014;;;;;;;
6346;21/12/2014;;;;;;;
6347;18/08/2014;;;;;;;
6348;18/08/2014;;;;;;;
6349;22/08/2014;;;;;;;
6350;21/08/2014;;;;;;;
6351;21/08/2014;;;;;;;
6352;21/08/2014;;;;;;;
6353;23/12/2014;;;;;;;
6354;22/04/2015;;;;;;;
6355;20/08/2014;;;;;;;
6356;22/12/2014;;;;;;;
6357;22/12/2014;;;;;;;
6358;22/12/2014;;;;;;;
6359;28/12/2014;;;;;;;
6360;27/04/2015;;;;;;;
6361;25/08/2014;;;;;;;
6362;25/08/2014;;;;;;;
6363;25/08/2014;;;;;;;
6364;24/08/2014;;;;;;;
6365;27/12/2014;;;;;;;
6366;24/08/2014;;;;;;;
6367;26/04/2015;;;;;;;
6368;26/08/2014;;;;;;;
6369;11/07/2015;;;;3451;100;5638;100
6370;17/07/2014;;;;5525;100;6017;100
6371;30/05/2015;;;;5640;100;5522;100
6372;09/04/2015;;;;5613;100;5522;100
6373;24/12/2014;;;;5450;69;6017;69
6374;22/06/2015;;;;5524;100;4860;100
6375;23/12/2014;;;;5549;100;5776;100
6376;08/08/2015;;;;6044;100;5822;100
6377;17/08/2014;;;;5521;100;5118;100
6378;04/08/2015;;;;5838;100;5820;100
6379;10/08/2014;;;;3698;100;1489;100
6380;25/08/2015;;;;6061;100;5547;100
6381;25/08/2015;;;;6061;100;5547;100
6382;05/01/2015;;;;3094;100;5855;100
6383;16/01/2015;;;;5845;100;5292;100
6384;16/01/2015;;;;5212;100;5333;100
6385;17/01/2015;;;;6034;100;5853;100
6386;20/01/2015;;;;5845;99;5077;99
6387;16/01/2015;;;;5652;100;3486;100
6388;26/07/2015;;;;5517;100;2960;100
6390;07/01/2015;;;;;;;
6391;06/01/2015;;;;;;;
6392;03/01/2015;;;;;;;
6393;04/05/2015;;;;;;;
6394;05/01/2015;;;;;;;
6395;03/01/2015;;;;;;;
6397;01/06/2015;;;;;;;
6398;01/09/2014;;;;;;;
6399;09/09/2014;;;;;;;
6400;12/01/2015;;;;;;;
6401;11/09/2014;;;;;;;
6402;11/09/2014;;;;;;;
6403;10/09/2014;;;;;;;
6404;13/01/2015;;;;;;;
6405;10/09/2014;;;;;;;
6406;13/05/2015;;;;;;;
6407;13/01/2015;;;;;;;
6408;13/01/2015;;;;;;;
6409;10/09/2014;;;;;;;
6410;15/05/2015;;;;;;;
6411;18/01/2015;;;;;;;
6412;15/09/2014;;;;;;;
6413;09/09/2014;;;;;;;
6414;06/05/2015;;;;;;;
6415;07/05/2015;;;;;;;
6416;21/01/2015;;;;;;;
6417;21/01/2015;;;;;;;
6418;18/09/2014;;;;;;;
6419;17/09/2014;;;;;;;
6420;20/01/2015;;;;;;;
6421;22/01/2015;;;;;;;
6422;19/09/2014;;;;;;;
6423;22/01/2015;;;;;;;
6424;19/09/2014;;;;;;;
6425;22/01/2015;;;;;;;
6426;19/09/2014;;;;;;;
6427;22/09/2014;;;;;;;
6428;22/09/2014;;;;;;;
6429;25/05/2015;;;;;;;
6430;25/01/2015;;;;;;;
6431;19/09/2014;;;;;;;
6432;22/01/2015;;;;;;;
6433;25/01/2015;;;;;;;
6434;22/09/2014;;;;;;;
6435;24/01/2015;;;;;;;
6436;24/05/2015;;;;;;;
6437;26/01/2015;;;;;;;
6438;27/01/2015;;;;;;;
6439;24/09/2014;;;;;;;
6440;25/09/2014;;;;;;;
6441;28/01/2015;;;;;;;
6442;24/01/2015;;;;;;;
6443;28/05/2015;;;;;;;
6444;22/01/2015;;;;;;;
6445;27/01/2015;;;;;;;
6446;26/05/2015;;;;;;;
6447;24/09/2014;;;;;;;
6448;29/09/2014;;;;;;;
6449;28/09/2014;;;;;;;
6450;31/05/2015;;;;;;;
6451;28/09/2014;;;;;;;
6452;28/09/2014;;;;;;;
6453;28/09/2014;;;;;;;
6454;02/02/2015;;;;;;;
6455;02/02/2015;;;;;;;
6456;02/06/2015;;;;;;;
6457;04/02/2015;;;;;;;
6458;01/10/2014;;;;;;;
6459;02/10/2014;;;;;;;
6460;01/10/2014;;;;;;;
6461;07/02/2015;;;;;;;
6462;05/10/2014;;;;;;;
6463;05/10/2014;;;;;;;
6464;03/10/2014;;;;;;;
6465;07/06/2015;;;;;;;
6466;03/10/2014;;;;;;;
6467;03/10/2014;;;;;;;
6468;01/06/2015;;;;;;;
6469;10/02/2015;;;;;;;
6470;10/02/2015;;;;;;;
6471;08/10/2014;;;;;;;
6472;01/06/2015;;;;;;;
6473;01/06/2015;;;;;;;
6474;01/06/2015;;;;;;;
6475;09/10/2014;;;;;;;
6476;11/02/2015;;;;;;;
6477;14/10/2014;;;;;;;
6478;16/02/2015;;;;;;;
6479;19/10/2015;;;;;;;
6480;01/06/2015;;;;;;;
6481;01/06/2015;;;;;;;
6482;01/06/2015;;;;;;;
6483;07/07/2015;;;;;;;
6484;11/07/2015;;;;;;;
6485;28/07/2015;;;;;;;
6486;03/07/2015;;;;;;;
6487;26/06/2015;;;;;;;
6488;01/07/2015;;;;;;;
6489;01/07/2015;;;;;;;
6490;09/07/2015;;;;;;;
6491;14/07/2015;;;;;;;
6492;01/07/2015;;;;;;;
6493;01/07/2015;;;;;;;
6494;09/07/2015;;;;;;;
6495;09/07/2015;;;;;;;
6496;22/07/2015;;;;;;;
6497;22/07/2015;;;;;;;
6498;14/07/2015;;;;;;;
6499;12/09/2015;;;;;;;
6500;08/08/2015;;;;;;;
6501;06/07/2015;;;;;;;
6502;15/07/2015;;;;;;;
6503;26/07/2015;;;;;;;
6504;29/08/2015;;;;;;;
6505;12/07/2015;;;;;;;
6506;23/07/2015;;;;;;;
6507;14/07/2015;;;;;;;
6508;03/07/2015;;;;;;;
6509;06/07/2015;;;;;;;
6510;06/07/2015;;;;;;;
6511;24/07/2015;;;;;;;
6512;18/07/2015;;;;;;;
6513;10/07/2015;;;;;;;
6514;04/07/2015;;;;;;;
6515;24/07/2015;;;;;;;
6516;09/07/2015;;;;;;;
6518;11/07/2015;;;;;;;
6519;07/07/2015;;;;;;;
6520;13/07/2015;;;;;;;
6521;04/07/2015;;;;;;;
6522;25/06/2015;;;;;;;
6523;10/08/2015;;;;;;;
6524;17/07/2015;;;;;;;
6525;07/07/2015;;;;;;;
6526;03/07/2015;;;;;;;
6527;03/07/2015;;;;;;;
6528;11/07/2015;;;;;;;
6529;27/06/2015;;;;;;;
6530;13/07/2015;;;;;;;
6531;07/08/2015;;;;;;;
6532;22/07/2015;;;;;;;
6533;19/08/2015;;;;;;;
6534;08/07/2015;;;;;;;
6535;08/07/2015;;;;;;;
6536;06/08/2015;;;;;;;
6537;13/07/2015;;;;;;;
6538;15/08/2015;;;;;;;
6539;05/05/2015;;;;;;;
6540;01/02/2015;;;;;;;
6541;31/10/2014;;;;;;;
6542;09/03/2015;;;;;;;
6543;27/10/2014;;;;;;;
6544;01/09/2015;;;;;;;
6545;01/11/2015;;;;;;;
6546;20/09/2015;;;;5575;100;5820;100
6547;20/09/2015;;;;6373;100;3087;100
6548;21/09/2015;;;;5543;100;6136;100
6549;07/05/2015;;;;3085;100;6045;100
6550;09/10/2015;;;;5524;100;4860;100
6551;22/09/2015;;;;5589;100;5559;100
6552;09/05/2015;;;;5613;94;5522;94
6553;25/09/2015;;;;6182;100;5283;100
6554;26/09/2015;;;;5854;100;5822;100
6555;26/09/2015;;;;5630;100;2966;100
6556;12/05/2015;;;;5851;100;3089;100
6557;27/09/2015;;;;6159;100;5679;100
6558;15/10/2015;;;;5749;100;5639;100
6559;19/12/2015;;;;5823;100;5839;100
6560;29/09/2015;;;;5634;100;6379;100
6561;21/12/2015;;;;5549;100;6019;100
6562;03/10/2015;;;;5212;96;6219;96
6563;25/12/2015;;;;5630;100;2966;100
6564;05/10/2015;;;;5537;100;4947;100
6565;19/02/2015;;;;6009;100;1869;100
6566;19/02/2015;;;;5132;100;5456;100
6567;22/05/2015;;;;;;5498;63
6568;07/10/2015;;;;6217;100;6024;100
6569;07/10/2015;;;;5597;100;5283;100
6570;10/10/2015;;;;3094;100;5834;100
6571;11/10/2015;;;;6229;100;6155;100
6572;14/10/2015;;;;5640;100;5522;100
6573;17/10/2015;;;;5173;100;5904;100
6574;19/10/2015;;;;6211;100;6011;100
6575;19/10/2015;;;;5657;93;1762;93
6576;23/07/2015;;;;;;;
6577;27/02/2016;;;;;;;
6578;23/07/2015;;;;;;;
6579;28/02/2016;;;;;;;
6580;08/12/2015;;;;;;;
6581;23/02/2016;;;;;;;
6582;23/04/2015;;;;;;;
6583;29/02/2016;;;;;;;
6584;24/04/2015;;;;;;;
6585;25/07/2015;;;;;;;
6586;24/04/2015;;;;;;;
6587;23/04/2015;;;;;;;
6588;25/04/2015;;;;;;;
6589;26/07/2015;;;;;;;
6590;01/03/2016;;;;;;;
6591;27/07/2015;;;;;;;
6592;11/12/2015;;;;;;;
6593;16/11/2014;;;;;;;
6594;28/06/2015;;;;;;;
6595;12/07/2015;;;;;;;
6596;27/04/2015;;;;;;;
6597;27/04/2015;;;;;;;
6598;28/07/2015;;;;;;;
6599;28/07/2015;;;;;;;
6600;12/12/2015;;;;;;;
6601;27/04/2015;;;;;;;
6602;28/04/2015;;;;;;;
6603;13/12/2015;;;;;;;
6604;28/04/2015;;;;;;;
6605;28/04/2015;;;;;;;
6606;29/07/2015;;;;;;;
6607;15/12/2015;;;;;;;
6608;31/07/2015;;;;;;;
6609;31/07/2015;;;;;;;
6610;30/04/2015;;;;;;;
6611;15/12/2015;;;;;;;
6612;30/04/2015;;;;;;;
6613;30/04/2015;;;;;;;
6614;06/05/2015;;;;;;;
6615;09/05/2015;;;;;;;
6616;09/05/2015;;;;;;;
6617;09/05/2015;;;;;;;
6618;09/08/2015;;;;;;;
6619;09/05/2015;;;;;;;
6620;09/05/2015;;;;;;;
6621;11/05/2015;;;;;;;
6622;26/12/2015;;;;;;;
6623;11/05/2015;;;;;;;
6624;11/08/2015;;;;;;;
6625;11/05/2015;;;;;;;
6626;11/08/2015;;;;;;;
6627;13/08/2015;;;;;;;
6628;28/12/2015;;;;;;;
6629;13/08/2015;;;;;;;
6630;30/01/2016;;;;;;;
