"","BirdID","chickyear","ars","NestID","sex"
"3891",1716,"2005",2,NA,0
"3901",1716,"2005",2,NA,0
"3911",1716,"2006",1,NA,0
"3921",1716,"2007",1,NA,0
"3931",1716,"2010",2,NA,0
"3941",1716,"2010",2,NA,0
"3951",1716,"2011",1,NA,0
"3961",1716,"2012",1,NA,0
"3971",1716,"2014",1,NA,0
"3981",1725,"2004",1,NA,0
"3991",1725,"2005",2,NA,0
"400",1725,"2005",2,1012,0
"401",1735,"2003",1,825,0
"402",1735,"2004",1,NA,0
"403",1740,"2004",1,NA,0
"404",1740,"2005",1,1060,0
"405",1740,"2006",2,NA,0
"406",1740,"2006",2,1454,0
"407",1740,"2008",1,NA,0
"408",1753,"2003",2,710,0
"409",1753,"2003",2,710,0
"41010",1753,"2004",1,911,0
"41110",1753,"2006",2,NA,0
"41210",1753,"2006",2,NA,0
"41310",1753,"2009",1,NA,0
"41410",1760,"2003",1,NA,0
"41510",1760,"2004",1,NA,0
"41610",1760,"2005",1,1163,0
"41710",1760,"2006",1,NA,0
"41810",1763,"2003",1,720,0
"41910",1763,"2004",2,NA,0
"4209",1763,"2004",2,NA,0
"4211",1763,"2005",1,NA,0
"4221",1763,"2006",1,NA,0
"4231",1763,"2007",1,NA,0
"4241",1763,"2008",1,NA,0
"4251",1763,"2009",1,NA,0
"4261",1763,"2010",1,NA,0
"4271",1763,"2011",2,NA,0
"4281",1763,"2011",2,NA,0
"4291",1764,"2005",1,NA,0
"4301",1765,"2003",1,NA,0
"4311",1765,"2007",1,NA,0
"4321",1765,"2009",1,NA,0
"4331",1771,"2002",2,NA,0
"4341",1771,"2002",2,620,0
"4351",1771,"2003",1,740,0
"4361",1776,"2007",2,1751,0
"4371",1776,"2007",2,1751,0
"4381",1778,"2004",2,NA,0
"4391",1778,"2004",2,NA,0
"4401",1778,"2006",1,NA,0
"4411",1779,"2005",1,1127,0
"4421",1779,"2006",1,1514,0
"4431",1790,"2005",2,NA,0
"4441",1790,"2005",2,NA,0
"4451",1790,"2007",1,NA,0
"4461",1790,"2008",1,NA,0
"4471",1791,"2004",1,NA,0
"4481",1791,"2005",1,NA,0
"4491",1791,"2006",1,NA,0
"4501",1791,"2009",1,NA,0
"4511",1798,"2006",1,NA,0
"4521",1798,"2009",1,NA,0
"4531",1800,"2004",1,NA,0
"4541",1800,"2007",1,NA,0
"4551",1803,"2006",1,NA,0
"4561",1803,"2007",1,NA,0
"4571",1803,"2008",1,NA,0
"4581",1803,"2010",2,NA,0
"4591",1803,"2010",2,NA,0
"4601",1805,"2006",1,NA,0
"4611",1821,"2005",1,NA,0
"4621",1821,"2006",2,NA,0
"4631",1821,"2006",2,1470,0
"4641",1821,"2008",1,NA,0
"4651",1821,"2009",1,NA,0
"4661",1824,"2005",1,1036,0
"4671",1824,"2006",1,1430,0
"4681",1824,"2008",1,NA,0
"4691",1824,"2009",1,NA,0
"4701",1824,"2011",1,NA,0
"4711",1824,"2012",2,NA,0
"4721",1824,"2012",2,NA,0
"4731",1824,"2014",1,NA,0
"4741",1826,"2006",1,1518,0
"4751",1826,"2007",1,1688,0
"4761",1826,"2009",1,NA,0
"4771",1826,"2010",2,NA,0
"4781",1826,"2010",2,NA,0
"4791",1826,"2011",1,NA,0
"4801",1826,"2014",2,NA,0
"4811",1826,"2014",2,NA,0
"4821",1826,"2016",1,NA,0
"4831",1826,"2017",1,NA,0
"4841",1827,"2005",1,NA,0
"4851",1827,"2006",2,1480,0
"4861",1827,"2006",2,1480,0
"4871",1827,"2010",1,NA,0
"4881",1828,"2005",1,NA,0
"4891",1851,"2005",1,NA,0
"4901",1854,"2004",1,NA,0
"4911",1854,"2005",1,1065,0
"4921",1854,"2006",1,1458,0
"4931",1854,"2007",1,1718,0
"4941",1854,"2009",2,NA,0
"4951",1854,"2008",1,NA,0
"4961",1854,"2009",2,NA,0
"4971",1857,"2005",1,NA,0
"4981",1857,"2006",1,1439,0
"4991",1857,"2009",1,NA,0
"500",1857,"2014",1,NA,0
"501",1864,"2005",1,1053,0
"502",1864,"2009",1,NA,0
"503",1864,"2011",1,NA,0
"504",1864,"2012",1,NA,0
"505",1865,"2007",1,NA,0
"506",1891,"2004",1,996,0
"507",1891,"2005",1,NA,0
"508",1892,"2003",2,796,0
"509",1892,"2003",2,NA,0
"51010",1892,"2004",1,NA,0
"51110",1893,"2003",1,NA,0
"51210",1893,"2005",1,1141,0
"51310",1893,"2006",1,NA,0
"51410",1895,"2005",1,NA,0
"51510",1895,"2006",1,1508,0
"5165",1895,"2008",1,NA,0
"5171",2959,"2006",1,NA,0
"5181",2963,"2005",2,1126,0
"5191",2963,"2005",2,1126,0
"5201",2963,"2006",3,NA,0
"5211",2963,"2006",3,1513,0
"5221",2963,"2006",3,1513,0
"5231",2963,"2007",1,NA,0
"5241",2963,"2008",1,NA,0
"5251",2963,"2010",1,NA,0
"5261",2968,"2005",1,NA,0
"5271",2968,"2006",3,NA,0
"5281",2968,"2006",3,NA,0
"5291",2968,"2006",3,NA,0
"5301",2968,"2009",1,NA,0
"5311",2968,"2010",1,NA,0
"5321",2975,"2005",2,1048,0
"5331",2975,"2005",2,1048,0
"5341",2978,"2004",1,NA,0
"5351",2978,"2010",1,NA,0
"5361",2982,"2006",1,NA,0
"5371",2984,"2005",2,NA,0
"5381",2984,"2005",2,1008,0
"5391",2985,"2005",1,NA,0
"5401",2985,"2007",2,NA,0
"5411",2985,"2007",2,1721,0
"5421",2985,"2008",1,NA,0
"5431",2985,"2009",1,NA,0
"5441",2985,"2011",1,NA,0
"5451",2987,"2003",1,756,0
"5461",2987,"2005",2,NA,0
"5471",2987,"2005",2,NA,0
"5481",3002,"2005",1,NA,0
"5491",3002,"2006",1,NA,0
"5501",3002,"2007",1,1795,0
"5511",3002,"2009",2,NA,0
"5521",3002,"2009",2,NA,0
"5531",3002,"2010",1,NA,0
"5541",3002,"2011",1,NA,0
"5551",3002,"2013",1,NA,0
"5561",3003,"2005",1,1033,0
"5571",3003,"2004",1,NA,0
"5581",3003,"2006",1,1425,0
"5591",3009,"2005",1,1110,0
"5601",3022,"2004",1,912,0
"5611",3022,"2005",1,1019,0
"5621",3022,"2007",1,NA,0
"5631",3022,"2008",2,NA,0
"5641",3022,"2008",2,NA,0
"5651",3022,"2010",2,NA,0
"5661",3022,"2010",2,NA,0
"5671",3085,"2007",1,1699,0
"5681",3085,"2008",1,NA,0
"5691",3085,"2010",1,NA,0
"5701",3085,"2011",1,NA,0
"5711",3085,"2012",2,NA,0
"5721",3085,"2012",2,NA,0
"5731",3085,"2014",2,NA,0
"5741",3085,"2014",2,NA,0
"5751",3085,"2015",1,NA,0
"5761",3090,"2005",1,1150,0
"5771",3094,"2006",1,NA,0
"5781",3094,"2007",1,NA,0
"5791",3094,"2008",1,NA,0
"5801",3094,"2009",1,NA,0
"5811",3094,"2010",1,NA,0
"5821",3094,"2015",2,NA,0
"5831",3094,"2015",2,NA,0
"5841",3094,"2016",1,NA,0
"5851",3094,"2017",1,NA,0
"5861",3094,"2018",1,NA,0
"5871",3444,"2009",1,NA,0
"5881",3449,"2009",1,NA,0
"5891",3451,"2008",1,NA,0
"5901",3451,"2009",1,NA,0
"5911",3451,"2011",1,NA,0
"5921",3451,"2014",1,NA,0
"5931",3453,"2006",2,1477,0
"5941",3453,"2006",2,1477,0
"5951",3453,"2009",1,NA,0
"5961",3453,"2008",1,NA,0
"5971",3453,"2010",1,NA,0
"5981",3462,"2008",1,NA,0
"5991",3462,"2010",1,NA,0
"600",3462,"2011",2,NA,0
"601",3462,"2011",2,NA,0
"602",3462,"2013",1,NA,0
"603",3462,"2016",1,NA,0
"604",3487,"2005",2,NA,0
"605",3487,"2005",2,NA,0
"606",3487,"2006",1,NA,0
"607",3490,"2006",1,NA,0
"608",3490,"2009",2,NA,0
"609",3490,"2009",2,NA,0
"61010",3490,"2011",3,NA,0
"61110",3490,"2011",3,NA,0
"61210",3490,"2011",3,NA,0
"61310",3491,"2008",1,NA,0
"61410",3491,"2011",1,NA,0
"61510",3491,"2012",1,NA,0
"6164",3491,"2014",1,NA,0
"6171",3497,"2007",1,1710,0
"6181",3497,"2013",1,NA,0
"6191",3500,"2006",1,NA,0
"6201",3500,"2007",1,NA,0
"6211",3500,"2010",1,NA,0
"6221",3505,"2006",2,1496,0
"6231",3505,"2006",2,1496,0
"6241",3505,"2007",1,NA,0
"6251",3505,"2008",1,NA,0
"6261",3507,"2006",1,1574,0
"6271",3508,"2005",1,NA,0
"6281",3516,"2010",1,NA,0
"6291",3517,"2006",1,1417,0
"6301",3517,"2008",1,NA,0
"6311",3517,"2010",1,2354,0
"6321",3517,"2011",3,NA,0
"6331",3517,"2011",3,NA,0
"6341",3517,"2011",3,NA,0
"6351",3518,"2007",1,NA,0
"6361",3518,"2009",1,NA,0
"6371",3518,"2010",2,NA,0
"6381",3518,"2010",2,NA,0
"6391",3518,"2013",1,NA,0
"6401",3567,"2006",1,NA,0
"6411",3567,"2007",1,1758,0
"6421",3567,"2009",1,NA,0
"6431",3567,"2010",1,NA,0
"6441",3567,"2011",1,NA,0
"6451",3567,"2013",1,NA,0
"6461",3567,"2014",1,NA,0
"6471",3574,"2008",1,NA,0
"6481",3574,"2009",1,NA,0
"6491",3574,"2011",1,NA,0
"6501",3574,"2014",1,NA,0
"6511",3590,"2009",1,NA,0
"6521",3594,"2009",1,NA,0
"6531",3595,"2007",1,NA,0
"6541",3595,"2010",1,NA,0
"6551",3595,"2012",1,NA,0
"6561",3595,"2013",2,NA,0
"6571",3595,"2013",2,NA,0
"6581",3595,"2014",1,NA,0
"6591",3595,"2017",1,5028,0
"6601",3596,"2008",1,NA,0
"6611",3596,"2009",1,NA,0
"6621",3596,"2010",2,NA,0
"6631",3596,"2010",2,NA,0
"6641",3596,"2012",3,NA,0
"6651",3596,"2012",3,NA,0
"6661",3596,"2012",3,NA,0
"6671",3604,"2009",1,NA,0
"6681",3604,"2011",1,NA,0
"6691",3606,"2008",1,NA,0
"6701",3606,"2009",2,NA,0
"6711",3606,"2009",2,NA,0
"6721",3606,"2011",1,NA,0
"6731",3606,"2013",1,NA,0
"6741",3608,"2007",1,1723,0
"6751",3608,"2008",1,NA,0
"6761",3608,"2009",1,NA,0
"6771",3608,"2011",1,NA,0
"6781",3608,"2014",1,NA,0
"6791",3616,"2008",1,NA,0
"6801",3616,"2010",1,NA,0
"6811",3641,"2008",1,NA,0
"6821",3648,"2006",1,NA,0
"6831",3695,"2009",1,NA,0
"6841",3698,"2006",1,NA,0
"6851",3698,"2007",2,1781,0
"6861",3698,"2007",2,NA,0
"6871",3698,"2008",1,NA,0
"6881",3698,"2009",1,NA,0
"6891",3698,"2014",1,NA,0
"6901",3699,"2008",1,NA,0
"6911",3699,"2013",1,NA,0
"6921",4803,"2012",1,NA,0
"6931",4861,"2014",1,NA,0
"6941",4861,"2017",1,NA,0
"6951",4863,"2010",2,NA,0
"6961",4863,"2010",2,NA,0
"6971",4868,"2009",2,NA,0
"6981",4868,"2009",2,NA,0
"6991",4883,"2009",1,NA,0
"700",4885,"2012",1,NA,0
"701",4896,"2008",2,NA,0
"702",4896,"2008",2,NA,0
"703",4896,"2009",1,NA,0
"704",4896,"2010",1,NA,0
"705",4896,"2013",2,NA,0
"706",4896,"2014",2,NA,0
"707",4896,"2013",2,NA,0
"708",4896,"2014",2,NA,0
"709",4896,"2015",1,NA,0
"71010",4904,"2012",1,NA,0
"71110",4904,"2014",1,NA,0
"71210",4917,"2010",1,NA,0
"7136",4917,"2011",1,NA,0
"7141",4935,"2009",1,NA,0
"7151",4936,"2009",1,NA,0
"7161",4936,"2010",1,NA,0
"7171",4941,"2009",1,NA,0
"7181",4958,"2009",1,NA,0
"7191",4958,"2010",1,NA,0
"7201",4958,"2011",1,NA,0
"7211",4958,"2012",1,NA,0
"7221",4958,"2013",1,NA,0
"7231",4958,"2014",3,NA,0
"7241",4958,"2014",3,NA,0
"7251",4958,"2014",3,NA,0
"7261",4958,"2016",2,NA,0
"7271",4958,"2016",2,NA,0
"7281",4958,"2018",1,NA,0
"7291",4958,"2019",1,NA,0
"7301",4960,"2009",1,NA,0
"7311",4961,"2009",1,NA,0
"7321",4964,"2009",2,NA,0
"7331",4964,"2009",2,NA,0
"7341",4964,"2010",1,NA,0
"7351",4965,"2008",1,NA,0
"7361",4965,"2009",2,NA,0
"7371",4965,"2009",2,NA,0
"7381",4965,"2010",1,NA,0
"7391",4965,"2011",3,NA,0
"7401",4965,"2011",3,NA,0
"7411",4965,"2011",3,NA,0
"7421",4965,"2013",1,NA,0
"7431",4965,"2014",1,NA,0
"7441",4965,"2017",3,NA,0
"7451",4965,"2017",3,5036,0
"7461",4965,"2017",3,NA,0
"7471",4971,"2011",1,NA,0
"7481",4973,"2009",2,NA,0
"7491",4973,"2009",2,NA,0
"7501",4973,"2011",1,NA,0
"7511",4973,"2010",1,NA,0
"7521",4999,"2011",2,NA,0
"7531",4999,"2011",2,NA,0
"7541",5009,"2018",1,NA,0
"7551",5075,"2009",1,NA,0
"7561",5075,"2011",1,NA,0
"7571",5075,"2015",1,NA,0
"7581",5075,"2017",2,NA,0
"7591",5075,"2017",2,NA,0
"7601",5075,"2018",1,NA,0
"7611",5079,"2008",1,NA,0
"7621",5119,"2011",1,NA,0
"7631",5123,"2010",1,NA,0
"7641",5123,"2009",1,NA,0
"7651",5123,"2012",1,NA,0
"7661",5125,"2012",1,NA,0
"7671",5128,"2011",1,NA,0
"7681",5128,"2012",1,NA,0
"7691",5128,"2014",3,NA,0
"7701",5128,"2014",3,NA,0
"7711",5128,"2014",3,NA,0
"7721",5128,"2018",1,NA,0
"7731",5132,"2011",2,NA,0
"7741",5132,"2011",2,NA,0
"7751",5132,"2014",1,NA,0
"7761",5132,"2015",1,NA,0
"7771",5147,"2009",1,NA,0
"7781",5163,"2009",1,NA,0
"7791",5163,"2010",2,NA,0
"7801",5163,"2010",2,NA,0
"7811",5163,"2012",1,NA,0
"7821",5164,"2011",3,NA,0
"7831",5164,"2011",3,NA,0
"7841",5164,"2011",3,NA,0
"7851",5168,"2010",2,NA,0
"7861",5168,"2010",2,NA,0
"7871",5173,"2014",2,NA,0
"7881",5173,"2014",2,NA,0
"7891",5173,"2015",1,NA,0
"7901",5195,"2011",2,NA,0
"7911",5195,"2011",2,NA,0
"7921",5195,"2014",1,NA,0
"7931",5212,"2012",2,NA,0
"7941",5212,"2012",2,NA,0
"7951",5212,"2014",2,NA,0
"7961",5212,"2014",2,NA,0
"7971",5212,"2015",2,NA,0
"7981",5212,"2015",2,NA,0
"7991",5217,"2010",2,NA,0
"800",5217,"2010",2,NA,0
"801",5217,"2011",1,NA,0
"802",5217,"2014",1,NA,0
"803",5224,"2010",1,NA,0
"804",5242,"2011",1,NA,0
"805",5263,"2008",1,NA,0
"806",5267,"2009",1,NA,0
"807",5267,"2012",2,NA,0
"808",5267,"2012",2,NA,0
"809",5268,"2010",1,NA,0
"81010",5277,"2010",1,NA,0
"81110",5277,"2011",2,NA,0
"8126",5277,"2011",2,NA,0
"8131",5277,"2012",1,NA,0
"8141",5277,"2013",1,NA,0
"8151",5277,"2014",3,NA,0
"8161",5277,"2014",3,NA,0
"8171",5277,"2014",3,NA,0
"8181",5282,"2011",1,NA,0
"8191",5282,"2014",1,NA,0
"8201",5284,"2010",1,NA,0
"8211",5284,"2011",2,NA,0
"8221",5284,"2011",2,NA,0
"8231",5284,"2012",1,NA,0
"8241",5319,"2011",2,NA,0
"8251",5319,"2011",2,NA,0
"8261",5319,"2014",1,NA,0
"8271",5319,"2017",1,5020,0
"8281",5319,"2018",1,5193,0
"8291",5319,"2021",1,NA,0
"8301",5320,"2009",1,NA,0
"8311",5320,"2011",1,NA,0
"8321",5324,"2010",2,NA,0
"8331",5324,"2010",2,NA,0
"8341",5324,"2011",1,NA,0
"8351",5324,"2012",1,NA,0
"8361",5336,"2010",1,NA,0
"8371",5337,"2011",1,NA,0
"8381",5337,"2014",1,NA,0
"8391",5341,"2011",1,NA,0
"8401",5450,"2011",1,NA,0
"8411",5452,"2011",1,NA,0
"8421",5452,"2014",1,NA,0
"8431",5452,"2016",1,NA,0
"8441",5452,"2017",1,5024,0
"8451",5452,"2018",1,NA,0
"8461",5452,"2019",1,NA,0
"8471",5457,"2011",1,NA,0
"8481",5465,"2012",1,NA,0
"8491",5465,"2014",1,NA,0
"8501",5465,"2015",1,NA,0
"8511",5465,"2017",1,4920,0
"8521",5465,"2018",1,NA,0
"8531",5511,"2011",1,NA,0
"8541",5511,"2012",1,NA,0
"8551",5511,"2015",2,NA,0
"8561",5511,"2015",2,NA,0
"8571",5514,"2011",1,NA,0
"8581",5514,"2012",1,NA,0
"8591",5514,"2014",3,NA,0
"8601",5514,"2014",3,NA,0
"8611",5514,"2014",3,NA,0
"8621",5516,"2011",1,NA,0
"8631",5517,"2011",2,NA,0
"8641",5517,"2011",2,NA,0
"8651",5517,"2012",1,NA,0
"8661",5517,"2014",1,NA,0
"8671",5517,"2015",1,NA,0
"8681",5517,"2016",1,NA,0
"8691",5518,"2012",1,NA,0
"8701",5518,"2014",2,NA,0
"8711",5518,"2014",2,NA,0
"8721",5518,"2015",1,NA,0
"8731",5521,"2014",1,NA,0
"8741",5521,"2019",1,NA,0
"8751",5524,"2011",1,NA,0
"8761",5524,"2012",1,NA,0
"8771",5524,"2014",1,NA,0
"8781",5524,"2015",2,NA,0
"8791",5524,"2015",2,NA,0
"8801",5524,"2017",1,NA,0
"8811",5525,"2012",1,NA,0
"8821",5525,"2014",1,NA,0
"8831",5530,"2012",1,NA,0
"8841",5530,"2014",2,NA,0
"8851",5530,"2014",2,NA,0
"8861",5530,"2018",1,NA,0
"8871",5531,"2010",1,NA,0
"8881",5532,"2011",1,NA,0
"8891",5533,"2011",1,NA,0
"8901",5536,"2013",1,NA,0
"8911",5536,"2014",1,NA,0
"8921",5537,"2013",1,NA,0
"8931",5537,"2015",1,NA,0
"8941",5537,"2016",1,NA,0
"8951",5543,"2014",2,NA,0
"8961",5543,"2014",2,NA,0
"8971",5543,"2015",1,NA,0
"8981",5543,"2016",1,NA,0
"8991",5543,"2017",1,5081,0
"900",5543,"2018",2,NA,0
"901",5543,"2018",2,NA,0
"902",5543,"2020",1,NA,0
"903",5545,"2014",1,NA,0
"904",5545,"2016",2,NA,0
"905",5545,"2016",2,NA,0
"906",5545,"2018",2,5221,0
"907",5545,"2017",1,NA,0
"908",5545,"2018",2,NA,0
"909",5545,"2020",1,NA,0
"9101",5549,"2012",3,NA,0
"9111",5549,"2012",3,NA,0
"9121",5549,"2012",3,NA,0
"9131",5549,"2014",3,NA,0
"9141",5549,"2014",3,NA,0
"9151",5549,"2014",3,NA,0
"9161",5549,"2015",1,NA,0
"9171",5549,"2017",1,4915,0
"9181",5549,"2018",1,5123,0
"9191",5562,"2011",1,NA,0
"9201",5564,"2013",1,NA,0
"9211",5573,"2012",1,NA,0
"9221",5575,"2014",2,NA,0
"9231",5575,"2014",2,NA,0
"9241",5575,"2015",1,NA,0
"9251",5589,"2012",1,NA,0
"9261",5589,"2013",1,NA,0
"9271",5589,"2015",1,NA,0
"9281",5589,"2017",1,5025,0
"9291",5596,"2012",1,NA,0
"9301",5596,"2014",2,NA,0
"9311",5596,"2014",2,NA,0
"9321",5597,"2014",2,NA,0
"9331",5597,"2014",2,NA,0
"9341",5597,"2015",1,NA,0
"9351",5598,"2011",1,NA,0
"9361",5598,"2013",1,NA,0
"9371",5598,"2014",1,NA,0
"9381",5604,"2012",1,NA,0
"9391",5604,"2014",1,NA,0
"9401",5608,"2014",1,NA,0
"9411",5611,"2014",1,NA,0
"9421",5613,"2012",1,NA,0
"9431",5613,"2014",1,NA,0
"9441",5613,"2015",2,NA,0
"9451",5613,"2015",2,NA,0
"9461",5616,"2011",1,NA,0
"9471",5621,"2012",1,NA,0
"9481",5621,"2015",1,NA,0
"9491",5621,"2016",1,NA,0
"9501",5621,"2017",2,NA,0
"9511",5621,"2017",2,NA,0
"9521",5625,"2013",1,NA,0
"9531",5625,"2014",3,NA,0
"9541",5625,"2014",3,NA,0
"9551",5625,"2014",3,NA,0
"9561",5630,"2013",1,NA,0
"9571",5630,"2014",3,NA,0
"9581",5630,"2014",3,NA,0
"9591",5630,"2014",3,NA,0
"9601",5630,"2015",2,NA,0
"9611",5630,"2015",2,NA,0
"9621",5630,"2016",1,NA,0
"9631",5630,"2018",2,NA,0
"9641",5630,"2018",2,NA,0
"9651",5634,"2012",1,NA,0
"9661",5634,"2014",2,NA,0
"9671",5634,"2014",2,NA,0
"9681",5634,"2015",1,NA,0
"9691",5634,"2016",1,NA,0
"9701",5634,"2017",2,5045,0
"9711",5634,"2017",2,4962,0
"9721",5635,"2013",2,NA,0
"9731",5635,"2013",2,NA,0
"9741",5635,"2014",2,NA,0
"9751",5635,"2014",2,NA,0
"9761",5635,"2016",2,NA,0
"9771",5635,"2016",2,NA,0
"9781",5635,"2017",1,5054,0
"9791",5635,"2018",1,NA,0
"9801",5635,"2019",1,NA,0
"9811",5635,"2020",2,NA,0
"9821",5635,"2020",2,NA,0
"9831",5640,"2015",2,NA,0
"9841",5640,"2015",2,NA,0
"9851",5640,"2017",1,4931,0
"9861",5640,"2019",1,NA,0
"9871",5641,"2014",2,NA,0
"9881",5641,"2014",2,NA,0
"9891",5641,"2015",1,NA,0
"9901",5641,"2017",1,5016,0
"9911",5652,"2014",1,NA,0
"9921",5652,"2015",1,NA,0
"9931",5657,"2014",3,NA,0
"994",5657,"2014",3,NA,0
"995",5657,"2014",3,NA,0
"996",5657,"2015",1,NA,0
"997",5657,"2017",2,NA,0
"998",5657,"2017",2,NA,0
"999",5657,"2019",1,NA,0
"1000",5657,"2020",1,NA,0
"1001",5683,"2012",2,NA,0
"1002",5683,"2012",2,NA,0
"1003",5683,"2014",2,NA,0
"1004",5683,"2014",2,NA,0
"1005",5683,"2016",1,NA,0
"1006",5683,"2017",1,5052,0
"1007",5685,"2012",1,NA,0
"1008",5749,"2014",1,NA,0
"1009",5749,"2015",1,NA,0
"10101",5749,"2016",1,NA,0
"10111",5749,"2017",1,4908,0
"10121",5750,"2014",1,NA,0
"10131",5766,"2013",1,NA,0
"10141",5766,"2014",2,NA,0
"10151",5766,"2014",2,NA,0
"10161",5769,"2014",2,NA,0
"10171",5769,"2014",2,NA,0
"10181",5823,"2015",1,NA,0
"10191",5823,"2016",1,NA,0
"10201",5823,"2017",1,NA,0
"10211",5823,"2018",1,5182,0
"10221",5823,"2019",1,NA,0
"10231",5823,"2021",1,NA,0
"10241",5825,"2016",1,NA,0
"10251",5833,"2014",2,NA,0
"10261",5833,"2014",2,NA,0
"10271",5833,"2016",1,NA,0
"10281",5833,"2017",1,5012,0
"10291",5833,"2018",1,NA,0
"10301",5838,"2014",2,NA,0
"10311",5838,"2014",2,NA,0
"10321",5838,"2015",1,NA,0
"10331",5838,"2016",1,NA,0
"10341",5838,"2017",1,4911,0
"10351",5838,"2019",1,NA,0
"10361",5838,"2020",1,NA,0
"10371",5842,"2014",2,NA,0
"10381",5842,"2014",2,NA,0
"10391",5843,"2014",1,NA,0
"10401",5843,"2017",1,NA,0
"10411",5846,"2018",1,NA,0
"10421",5851,"2014",1,NA,0
"10431",5851,"2015",1,NA,0
"10441",5851,"2016",1,NA,0
"10451",5851,"2017",1,NA,0
"10461",5854,"2015",1,NA,0
"10471",5854,"2016",1,NA,0
"10481",5902,"2012",1,NA,0
"10491",5909,"2016",1,NA,0
"10501",6009,"2015",1,NA,0
"10511",6009,"2016",1,NA,0
"10521",6009,"2017",1,5041,0
"10531",6009,"2018",2,NA,0
"10541",6009,"2018",2,NA,0
"10551",6009,"2021",1,NA,0
"10561",6028,"2014",2,NA,0
"10571",6028,"2014",2,NA,0
"10581",6028,"2015",1,NA,0
"10591",6028,"2016",1,NA,0
"10601",6028,"2017",1,5051,0
"10611",6028,"2018",2,NA,0
"10621",6028,"2018",2,5225,0
"10631",6034,"2015",2,NA,0
"10641",6034,"2015",2,NA,0
"10651",6034,"2017",2,4988,0
"10661",6034,"2017",2,5077,0
"10671",6034,"2018",2,5098,0
"10681",6034,"2018",2,NA,0
"10691",6036,"2015",2,NA,0
"10701",6036,"2015",2,NA,0
"10711",6036,"2016",1,NA,0
"10721",6036,"2017",2,5015,0
"10731",6036,"2017",2,NA,0
"10741",6036,"2018",1,5141,0
"10751",6036,"2020",1,NA,0
"10761",6044,"2015",1,NA,0
"10771",6044,"2017",1,5043,0
"1078",6044,"2018",2,NA,0
"1079",6044,"2018",2,5117,0
"1080",6048,"2014",1,3123,0
"1081",6048,"2017",1,5018,0
"1082",6048,"2018",1,5139,0
"1083",6061,"2014",1,NA,0
"1084",6061,"2015",1,NA,0
"1085",6061,"2017",1,5030,0
"1086",6061,"2018",1,5131,0
"1087",6064,"2018",1,5088,0
"1088",6064,"2019",1,NA,0
"1089",6066,"2014",2,NA,0
"1090",6066,"2014",2,NA,0
"1091",6138,"2016",1,NA,0
"1092",6138,"2017",1,NA,0
"1093",6139,"2016",1,NA,0
"1094",6139,"2017",2,NA,0
"1095",6139,"2017",2,4954,0
"1096",6139,"2018",2,5078,0
"1097",6139,"2018",2,5126,0
"1098",6143,"2016",1,NA,0
"1099",6143,"2017",1,NA,0
"11001",6143,"2018",1,5199,0
"11011",6145,"2016",2,NA,0
"11021",6145,"2016",2,NA,0
"11031",6159,"2015",1,NA,0
"11041",6159,"2017",1,NA,0
"11051",6159,"2018",2,5183,0
"11061",6159,"2018",2,NA,0
"11071",6160,"2017",1,NA,0
"11081",6160,"2018",1,NA,0
"11091",6161,"2017",1,5015,0
"111010",6161,"2018",2,5093,0
"111110",6161,"2018",2,5141,0
"111210",6161,"2019",1,NA,0
"11132",6162,"2017",1,NA,0
"11141",6162,"2020",1,NA,0
"11151",6168,"2019",1,NA,0
"11161",6169,"2017",1,4950,0
"11171",6174,"2017",1,NA,0
"11181",6181,"2015",1,NA,0
"11191",6181,"2018",1,NA,0
"11201",6182,"2015",1,NA,0
"11211",6185,"2017",1,4913,0
"11221",6185,"2018",1,NA,0
"11231",6185,"2019",1,NA,0
"11241",6185,"2020",1,NA,0
"11251",6186,"2016",1,NA,0
"11261",6186,"2017",2,NA,0
"11271",6186,"2017",2,NA,0
"11281",6186,"2021",1,5478,0
"11291",6187,"2018",2,5057,0
"11301",6187,"2018",2,5124,0
"11311",6187,"2019",1,NA,0
"11321",6187,"2021",1,5475,0
"11331",6188,"2018",3,NA,0
"11341",6188,"2018",3,NA,0
"11351",6188,"2018",3,NA,0
"11361",6191,"2016",1,NA,0
"11371",6191,"2017",1,NA,0
"11381",6191,"2020",1,NA,0
"11391",6194,"2015",1,NA,0
"11401",6195,"2018",1,5091,0
"11411",6199,"2016",1,NA,0
"11421",6199,"2018",1,NA,0
"11431",6199,"2020",1,NA,0
"11441",6211,"2015",1,NA,0
"11451",6211,"2017",1,4920,0
"11461",6211,"2018",2,5185,0
"11471",6211,"2018",2,NA,0
"11481",6211,"2019",1,NA,0
"11491",6211,"2020",1,NA,0
"11501",6211,"2022",2,NA,0
"11511",6211,"2022",2,NA,0
"11521",6214,"2015",1,NA,0
"11531",6214,"2016",2,NA,0
"11541",6214,"2016",2,NA,0
"11551",6214,"2017",1,5019,0
"11561",6214,"2018",1,NA,0
"11571",6215,"2017",1,4912,0
"11581",6215,"2018",2,NA,0
"11591",6215,"2018",2,5162,0
"11601",6215,"2019",1,NA,0
"11611",6217,"2015",1,NA,0
"11621",6217,"2018",1,NA,0
"11631",6229,"2015",1,NA,0
"11641",6229,"2016",2,NA,0
"11651",6229,"2016",2,NA,0
"11661",6229,"2018",1,5176,0
"11671",6229,"2019",1,NA,0
"11681",6229,"2020",1,NA,0
